Timestamp,Machine_ID,Machine_Type,Temperature,Pressure,RPM,Vibration,Voltage,Current,Humidity,Operating_Hours,Remaining_Useful_Life,Failure_Label
2026-01-05 14:59:00,17,robotic_arm,59.44,1.49,38.48,2.3,40.01,11.47,36.36,6750.98,915.28,0
2026-01-05 14:59:00,18,pump,56.45,201.52,1935.41,5.81,419.39,20.07,56.96,5590.39,462.69,0
2026-01-05 14:59:00,19,cnc,40.17,2.13,5596.99,2.03,386.53,21.4,46.03,4880.41,856.06,0
2026-01-05 14:59:00,20,robotic_arm,57.97,1.4,79.08,2.36,23.08,13.83,37.88,7248.81,18.29,1
2026-01-06 02:59:00,1,cnc,54.88,3.67,9333.83,1.13,400.02,15.05,45.41,4984.5,874.69,0
2026-01-06 02:59:00,2,robotic_arm,54.32,1.32,22.67,1.36,47.49,5.01,47.69,7900.17,558.49,0
2026-01-06 02:59:00,3,pump,53.34,193.76,2785.06,4.97,404.9,16.21,52.29,4585.46,1159.73,0
2026-01-06 02:59:00,4,cnc,62.04,1.05,9838.39,3.2,408.54,19.37,46.69,7549.57,854.33,0
2026-01-06 02:59:00,5,robotic_arm,57.71,1.06,104.84,1.74,32.6,9.45,34.86,4902.01,693.1,0
2026-01-06 02:59:00,6,pump,69.91,124.19,2081.17,4.95,463.79,37.42,45.22,6547.63,1048.72,0
2026-01-06 02:59:00,7,cnc,38.66,1.25,4626.0,1.65,404.37,20.06,38.72,5341.06,836.52,0
2026-01-06 02:59:00,8,robotic_arm,37.22,1.35,108.84,1.47,27.86,2.05,40.73,8229.11,1261.98,0
2026-01-06 02:59:00,9,pump,81.66,65.84,1438.32,2.79,443.77,21.55,45.14,4627.42,459.51,0
2026-01-06 02:59:00,10,cnc,36.63,3.93,9166.11,1.68,391.77,11.44,48.57,6184.05,1741.76,0
2026-01-06 02:59:00,11,robotic_arm,48.24,1.16,36.59,2.43,45.95,11.52,35.82,6864.2,1633.45,0
2026-01-06 02:59:00,12,pump,85.32,99.3,1230.7,8.25,459.72,25.92,46.69,5395.13,61.83,1
2026-01-06 02:59:00,13,cnc,37.34,2.84,6780.47,2.8,384.48,13.09,40.02,7319.95,808.55,0
2026-01-06 02:59:00,14,robotic_arm,50.41,0.87,70.37,1.61,45.14,7.71,40.95,7006.82,488.4,0
2026-01-06 02:59:00,15,pump,42.92,163.67,2498.89,2.38,464.93,33.1,40.02,6578.62,912.5,0
2026-01-06 02:59:00,16,cnc,41.05,2.53,9484.04,2.51,401.06,9.72,43.33,6212.09,1589.78,0
2026-01-06 02:59:00,17,robotic_arm,45.03,1.28,49.49,1.04,28.44,4.42,36.86,6762.09,904.17,0
2026-01-06 02:59:00,18,pump,75.13,106.33,1468.98,3.8,463.16,23.95,62.83,5600.37,452.71,0
2026-01-06 02:59:00,19,cnc,65.33,2.4,4642.76,1.7,410.04,8.08,45.13,4889.28,847.19,0
2026-01-06 02:59:00,20,robotic_arm,53.27,1.47,107.23,2.05,26.76,18.08,40.93,7259.65,7.45,1
2026-01-06 14:59:00,1,cnc,71.92,1.49,9912.31,1.49,383.02,14.94,46.11,4994.96,864.23,0
2026-01-06 14:59:00,2,robotic_arm,41.61,0.94,118.61,1.18,40.0,3.32,39.0,7909.41,549.25,0
2026-01-06 14:59:00,3,pump,83.67,88.37,1351.44,5.95,444.33,22.94,64.01,4596.24,1148.94,0
2026-01-06 14:59:00,4,cnc,44.28,3.41,5883.79,1.8,395.57,17.7,46.84,7558.93,844.97,0
2026-01-06 14:59:00,5,robotic_arm,42.69,1.15,22.56,1.89,37.58,3.34,32.61,4910.8,684.31,0
2026-01-06 14:59:00,6,pump,70.75,122.09,1740.93,3.27,452.37,19.11,64.69,6558.76,1037.58,0
2026-01-06 14:59:00,7,cnc,40.08,1.41,7889.76,1.96,403.1,18.12,40.76,5351.47,826.12,0
2026-01-06 14:59:00,8,robotic_arm,49.29,1.1,109.03,1.98,38.86,2.4,49.8,8238.01,1253.08,0
2026-01-06 14:59:00,9,pump,51.65,154.64,2508.63,4.15,462.15,24.5,54.75,4637.4,449.53,0
2026-01-06 14:59:00,10,cnc,56.11,1.5,7591.85,3.45,406.77,12.48,47.28,6193.52,1732.28,0
2026-01-06 14:59:00,11,robotic_arm,36.19,0.84,77.25,1.45,41.15,4.93,37.6,6875.33,1622.32,0
2026-01-06 14:59:00,12,pump,65.81,28.51,2017.21,6.4,428.47,27.42,49.79,5404.05,52.91,1
2026-01-06 14:59:00,13,cnc,42.36,2.36,9249.47,2.02,401.95,8.36,47.1,7328.47,800.02,0
2026-01-06 14:59:00,14,robotic_arm,39.95,1.37,46.49,1.02,38.47,11.03,34.27,7015.21,480.0,0
2026-01-06 14:59:00,15,pump,67.01,165.52,2714.83,2.66,452.35,19.19,47.86,6588.8,902.33,0
2026-01-06 14:59:00,16,cnc,68.42,1.16,8401.91,3.28,382.77,19.07,32.15,6221.45,1580.42,0
2026-01-06 14:59:00,17,robotic_arm,58.54,1.29,75.01,2.34,26.86,3.22,46.45,6773.46,892.8,0
2026-01-06 14:59:00,18,pump,78.03,122.51,1922.98,3.33,476.06,25.69,58.88,5610.06,443.02,0
2026-01-06 14:59:00,19,cnc,44.4,3.74,7268.09,3.14,409.13,8.82,42.4,4899.72,836.76,0
2026-01-06 14:59:00,20,robotic_arm,49.91,1.0,66.71,1.17,41.71,3.23,45.01,7270.41,2161.0,1
2026-01-07 02:59:00,1,cnc,47.24,2.0,9942.47,2.47,407.21,15.78,49.66,5003.53,855.67,0
2026-01-07 02:59:00,2,robotic_arm,51.17,1.36,82.86,2.29,38.42,10.26,33.52,7918.03,540.63,0
2026-01-07 02:59:00,3,pump,59.98,196.26,1882.5,4.51,431.66,33.53,45.01,4605.16,1140.03,0
2026-01-07 02:59:00,4,cnc,58.12,2.21,8230.77,1.07,409.45,12.87,45.86,7569.01,834.89,0
2026-01-07 02:59:00,5,robotic_arm,36.58,1.07,99.74,1.91,33.62,11.38,38.18,4919.86,675.24,0
2026-01-07 02:59:00,6,pump,46.51,71.24,1759.84,2.37,437.01,34.78,51.9,6567.99,1028.36,0
2026-01-07 02:59:00,7,cnc,45.14,1.5,5333.97,2.42,400.71,11.08,37.98,5361.15,816.44,0
2026-01-07 02:59:00,8,robotic_arm,56.62,1.02,47.14,1.96,36.33,10.57,34.22,8248.0,1243.09,0
2026-01-07 02:59:00,9,pump,47.29,153.56,1653.81,2.4,449.34,26.66,52.15,4648.1,438.83,0
2026-01-07 02:59:00,10,cnc,49.9,3.01,4785.06,2.79,400.29,14.81,32.55,6203.6,1722.21,0
2026-01-07 02:59:00,11,robotic_arm,40.34,0.96,115.42,2.33,37.11,4.06,48.22,6884.3,1613.34,0
2026-01-07 02:59:00,12,pump,62.84,117.11,2167.91,5.26,403.99,25.66,40.05,5414.67,42.28,1
2026-01-07 02:59:00,13,cnc,53.02,2.44,8116.15,2.19,382.24,18.34,31.15,7339.16,789.34,0
2026-01-07 02:59:00,14,robotic_arm,60.16,0.88,90.66,0.59,47.83,8.82,49.38,7024.92,470.3,0
2026-01-07 02:59:00,15,pump,50.9,208.22,2202.67,4.3,434.33,21.55,53.25,6599.14,891.99,0
2026-01-07 02:59:00,16,cnc,69.16,1.09,7180.55,3.09,380.97,11.95,31.03,6230.74,1571.14,0
2026-01-07 02:59:00,17,robotic_arm,41.09,1.47,81.63,1.62,46.01,4.24,41.24,6783.55,882.72,0
2026-01-07 02:59:00,18,pump,43.7,209.13,2320.38,5.55,478.6,26.03,60.09,5619.96,433.12,0
2026-01-07 02:59:00,19,cnc,74.08,1.74,4082.9,1.46,384.48,14.12,31.55,4909.74,826.73,0
2026-01-07 02:59:00,20,robotic_arm,33.37,1.14,46.68,1.44,26.13,7.17,32.6,7279.18,2152.23,0
2026-01-07 14:59:00,1,cnc,47.4,3.62,8731.13,3.4,396.11,12.37,49.42,5011.88,847.32,0
2026-01-07 14:59:00,2,robotic_arm,30.32,1.37,36.92,1.94,24.36,3.11,39.67,7927.36,531.29,0
2026-01-07 14:59:00,3,pump,79.99,179.98,1725.1,4.39,457.24,32.37,49.89,4613.4,1131.79,0
2026-01-07 14:59:00,4,cnc,72.67,1.59,9467.43,2.78,411.08,13.95,43.22,7580.16,823.74,0
2026-01-07 14:59:00,5,robotic_arm,56.29,1.21,68.09,1.89,37.26,9.65,47.17,4928.69,666.41,0
2026-01-07 14:59:00,6,pump,53.84,216.18,2239.59,3.29,403.41,37.73,54.98,6578.79,1017.55,0
2026-01-07 14:59:00,7,cnc,54.64,2.19,9708.19,2.23,396.96,19.12,37.82,5369.95,807.64,0
2026-01-07 14:59:00,8,robotic_arm,56.89,1.44,24.57,2.22,34.51,4.89,30.78,8256.69,1234.4,0
2026-01-07 14:59:00,9,pump,54.98,71.31,1502.06,4.95,454.95,32.71,44.13,4656.82,430.11,0
2026-01-07 14:59:00,10,cnc,53.74,2.03,8660.4,2.35,412.59,8.86,37.27,6211.75,1714.06,0
2026-01-07 14:59:00,11,robotic_arm,34.41,1.21,24.02,1.93,24.9,10.73,31.3,6893.72,1603.92,0
2026-01-07 14:59:00,12,pump,68.96,51.1,2353.95,8.33,459.14,24.29,64.77,5424.27,32.69,1
2026-01-07 14:59:00,13,cnc,58.67,1.63,5430.99,2.3,407.16,9.08,43.75,7350.58,777.92,0
2026-01-07 14:59:00,14,robotic_arm,59.54,1.17,118.97,2.01,35.93,3.41,40.85,7033.28,461.94,0
2026-01-07 14:59:00,15,pump,80.73,96.81,2584.59,3.22,417.75,22.0,57.69,6607.54,883.59,0
2026-01-07 14:59:00,16,cnc,39.3,1.41,6271.18,1.85,409.81,16.01,33.73,6240.57,1561.3,0
2026-01-07 14:59:00,17,robotic_arm,33.58,1.29,104.71,2.07,42.96,4.61,49.78,6791.65,874.62,0
2026-01-07 14:59:00,18,pump,76.95,75.49,1628.05,3.98,404.27,24.07,48.75,5628.26,424.82,0
2026-01-07 14:59:00,19,cnc,63.72,1.27,4228.41,2.94,398.48,15.48,49.61,4920.0,816.47,0
2026-01-07 14:59:00,20,robotic_arm,36.87,1.28,101.57,1.5,40.6,7.14,38.15,7288.71,2142.7,0
2026-01-08 02:59:00,1,cnc,41.95,2.44,6379.17,3.11,383.8,8.7,31.74,5020.0,839.2,0
2026-01-08 02:59:00,2,robotic_arm,50.81,1.24,35.69,1.53,42.42,8.84,38.77,7937.74,520.92,0
2026-01-08 02:59:00,3,pump,79.18,144.19,2623.46,3.75,418.96,22.07,50.45,4621.76,1123.43,0
2026-01-08 02:59:00,4,cnc,65.76,1.73,5126.33,1.51,412.71,10.3,36.91,7590.31,813.59,0
2026-01-08 02:59:00,5,robotic_arm,49.47,1.4,31.29,0.72,31.59,6.13,37.48,4938.39,656.71,0
2026-01-08 02:59:00,6,pump,78.32,193.87,2488.8,5.02,403.23,18.44,58.3,6588.16,1008.18,0
2026-01-08 02:59:00,7,cnc,61.96,3.15,9468.19,2.59,389.64,9.16,38.64,5380.03,797.56,0
2026-01-08 02:59:00,8,robotic_arm,39.87,0.88,119.87,1.34,29.19,3.65,47.26,8267.17,1223.92,0
2026-01-08 02:59:00,9,pump,67.6,147.55,2722.3,2.91,433.23,15.57,50.46,4667.69,419.24,0
2026-01-08 02:59:00,10,cnc,72.98,2.07,9008.74,2.92,385.15,21.48,42.62,6221.09,1704.71,0
2026-01-08 02:59:00,11,robotic_arm,30.41,1.29,25.56,0.87,26.37,5.78,45.91,6903.81,1593.83,0
2026-01-08 02:59:00,12,pump,59.75,162.1,1937.36,4.74,417.91,33.06,58.33,5434.75,22.21,1
2026-01-08 02:59:00,13,cnc,72.54,2.72,4546.62,2.26,414.96,21.14,49.86,7361.36,767.14,0
2026-01-08 02:59:00,14,robotic_arm,44.91,1.43,109.52,0.79,42.61,11.19,47.97,7043.72,451.49,0
2026-01-08 02:59:00,15,pump,64.18,184.28,2025.85,3.28,420.72,27.44,51.4,6618.01,873.12,0
2026-01-08 02:59:00,16,cnc,45.43,2.77,7972.45,3.02,400.65,18.58,33.39,6250.41,1551.46,0
2026-01-08 02:59:00,17,robotic_arm,36.29,1.39,75.61,1.41,42.29,3.24,30.12,6800.07,866.19,0
2026-01-08 02:59:00,18,pump,51.2,109.17,2757.71,4.27,447.13,30.08,49.94,5637.35,415.73,0
2026-01-08 02:59:00,19,cnc,73.93,3.31,5270.15,3.2,383.53,16.82,39.14,4931.43,805.04,0
2026-01-08 02:59:00,20,robotic_arm,61.64,1.47,110.74,0.88,31.99,11.56,32.13,7296.85,2134.56,0
2026-01-08 14:59:00,1,cnc,54.42,1.46,9319.46,1.34,400.74,12.45,38.36,5030.04,829.16,0
2026-01-08 14:59:00,2,robotic_arm,51.86,1.49,103.35,1.87,42.15,10.39,39.45,7946.48,512.18,0
2026-01-08 14:59:00,3,pump,80.3,171.35,1417.64,5.12,401.82,34.49,59.71,4631.75,1113.44,0
2026-01-08 14:59:00,4,cnc,35.94,3.92,7684.79,3.0,399.83,12.76,35.92,7601.21,802.69,0
2026-01-08 14:59:00,5,robotic_arm,48.99,0.9,76.75,1.75,34.61,3.56,38.65,4946.63,648.47,0
2026-01-08 14:59:00,6,pump,60.61,114.84,2207.62,4.48,407.25,20.44,52.36,6599.24,997.11,0
2026-01-08 14:59:00,7,cnc,47.8,2.34,5741.88,1.87,407.08,15.14,47.46,5389.31,788.28,0
2026-01-08 14:59:00,8,robotic_arm,62.27,0.98,67.29,1.57,44.45,7.59,35.05,8278.49,1212.6,0
2026-01-08 14:59:00,9,pump,41.99,193.46,2105.6,4.61,416.08,27.84,53.27,4677.61,409.33,0
2026-01-08 14:59:00,10,cnc,68.9,3.29,7281.25,3.23,392.54,14.9,42.99,6231.26,1694.54,0
2026-01-08 14:59:00,11,robotic_arm,42.65,0.88,83.59,0.89,27.32,3.82,43.77,6913.35,1584.29,0
2026-01-08 14:59:00,12,pump,99.23,159.21,1828.38,9.15,400.61,34.42,46.78,5443.23,13.73,1
2026-01-08 14:59:00,13,cnc,68.76,3.33,6021.02,3.17,393.61,15.0,42.25,7371.34,757.15,0
2026-01-08 14:59:00,14,robotic_arm,65.64,1.2,107.35,2.33,26.77,10.46,43.75,7051.97,443.24,0
2026-01-08 14:59:00,15,pump,79.73,67.31,2040.68,4.26,435.11,26.56,57.76,6628.6,862.53,0
2026-01-08 14:59:00,16,cnc,71.79,2.62,4430.78,3.38,385.14,18.98,40.54,6260.1,1541.77,0
2026-01-08 14:59:00,17,robotic_arm,47.97,0.84,57.49,1.74,39.09,11.73,42.13,6810.66,855.6,0
2026-01-08 14:59:00,18,pump,41.95,186.15,2622.86,4.45,438.59,34.8,46.01,5646.36,406.73,0
2026-01-08 14:59:00,19,cnc,55.31,1.15,8131.47,1.47,391.66,13.8,42.77,4940.82,795.65,0
2026-01-08 14:59:00,20,robotic_arm,41.93,0.99,20.15,1.88,29.66,3.66,45.96,7305.08,2126.33,0
2026-01-09 02:59:00,1,cnc,71.01,3.06,5030.48,1.88,413.25,16.66,42.17,5038.17,821.02,0
2026-01-09 02:59:00,2,robotic_arm,46.2,0.92,35.09,1.87,45.21,5.0,40.07,7956.76,501.89,0
2026-01-09 02:59:00,3,pump,51.57,122.43,1781.63,2.13,440.76,19.8,43.21,4643.22,1101.97,0
2026-01-09 02:59:00,4,cnc,65.63,3.67,9604.79,3.17,384.29,11.13,32.45,7611.7,792.2,0
2026-01-09 02:59:00,5,robotic_arm,34.34,1.26,91.67,0.82,38.92,2.23,38.69,4955.87,639.23,0
2026-01-09 02:59:00,6,pump,84.93,207.65,1436.1,5.67,433.5,28.26,53.34,6608.23,988.11,0
2026-01-09 02:59:00,7,cnc,48.4,1.21,6505.76,2.36,399.42,19.1,30.88,5399.85,777.74,0
2026-01-09 02:59:00,8,robotic_arm,64.67,0.87,54.4,1.68,32.96,6.88,36.52,8289.95,1201.14,0
2026-01-09 02:59:00,9,pump,56.38,128.78,2121.45,5.88,451.34,17.23,47.97,4688.1,398.83,0
2026-01-09 02:59:00,10,cnc,64.61,2.34,7954.63,3.1,383.65,18.72,44.91,6240.73,1685.07,0
2026-01-09 02:59:00,11,robotic_arm,63.46,1.02,62.9,1.03,31.85,5.3,47.4,6924.22,1573.42,0
2026-01-09 02:59:00,12,pump,61.63,108.05,2424.31,10.29,403.73,25.44,44.61,5451.45,5.51,1
2026-01-09 02:59:00,13,cnc,67.52,1.97,8161.82,1.47,384.48,20.95,42.85,7381.68,746.81,0
2026-01-09 02:59:00,14,robotic_arm,59.8,0.91,57.67,3.58,19.83,7.56,35.07,7062.83,432.38,0
2026-01-09 02:59:00,15,pump,55.98,133.17,1940.56,4.85,458.5,29.74,59.34,6639.5,851.62,0
2026-01-09 02:59:00,16,cnc,55.19,2.57,5436.04,2.39,396.35,14.61,32.37,6268.13,1533.74,0
2026-01-09 02:59:00,17,robotic_arm,56.83,1.09,68.75,2.44,44.92,11.29,31.55,6820.19,846.08,0
2026-01-09 02:59:00,18,pump,50.05,124.68,2287.6,4.32,440.46,33.73,57.06,5656.52,396.56,0
2026-01-09 02:59:00,19,cnc,72.28,3.14,6372.37,1.53,389.48,13.55,44.8,4951.7,784.77,0
2026-01-09 02:59:00,20,robotic_arm,58.5,1.33,69.94,1.3,26.7,4.9,32.19,7313.22,2118.19,0
2026-01-09 14:59:00,1,cnc,55.37,1.74,4108.54,2.31,406.32,18.73,34.29,5049.04,810.15,0
2026-01-09 14:59:00,2,robotic_arm,49.91,1.03,59.28,0.75,35.84,9.53,38.19,7968.25,490.41,0
2026-01-09 14:59:00,3,pump,61.45,204.1,2325.13,2.22,405.36,33.4,48.92,4654.25,1090.94,0
2026-01-09 14:59:00,4,cnc,69.61,3.95,8852.49,2.81,380.03,9.48,43.42,7620.36,783.54,0
2026-01-09 14:59:00,5,robotic_arm,30.68,1.32,61.88,1.82,35.24,2.26,42.72,4965.3,629.8,0
2026-01-09 14:59:00,6,pump,47.02,202.57,1490.5,3.69,442.17,22.22,52.51,6618.99,977.35,0
2026-01-09 14:59:00,7,cnc,63.58,3.77,9172.55,3.46,400.84,13.61,34.8,5410.37,767.22,0
2026-01-09 14:59:00,8,robotic_arm,35.28,1.31,85.42,1.08,45.41,7.52,31.38,8298.8,1192.29,0
2026-01-09 14:59:00,9,pump,46.44,93.8,2619.9,5.11,416.14,20.72,55.92,4696.31,390.62,0
2026-01-09 14:59:00,10,cnc,47.67,2.58,9342.27,2.93,411.2,11.89,43.82,6251.78,1674.02,0
2026-01-09 14:59:00,11,robotic_arm,51.57,1.01,90.15,0.78,39.97,9.09,47.14,6932.62,1565.02,0
2026-01-09 14:59:00,12,pump,75.29,105.51,2283.95,4.9,431.4,37.75,48.9,5461.86,963.0,1
2026-01-09 14:59:00,13,cnc,47.14,1.3,6035.82,1.32,395.38,18.89,31.35,7389.98,738.52,0
2026-01-09 14:59:00,14,robotic_arm,42.48,1.42,112.14,4.33,39.17,14.72,36.81,7072.8,422.41,0
2026-01-09 14:59:00,15,pump,49.47,149.77,2059.09,5.47,455.28,28.97,56.98,6650.92,840.21,0
2026-01-09 14:59:00,16,cnc,73.41,1.17,4174.77,2.04,385.41,15.63,30.18,6277.49,1524.38,0
2026-01-09 14:59:00,17,robotic_arm,40.32,0.94,64.46,2.21,39.73,3.6,39.98,6829.79,836.47,0
2026-01-09 14:59:00,18,pump,59.77,135.29,2706.17,2.54,458.8,21.88,61.65,5667.78,385.3,0
2026-01-09 14:59:00,19,cnc,74.62,3.31,5706.0,2.9,412.3,9.58,48.27,4959.89,776.58,0
2026-01-09 14:59:00,20,robotic_arm,30.23,0.88,108.48,2.47,45.49,6.42,49.23,7322.48,2108.93,0
2026-01-10 02:59:00,1,cnc,39.55,2.02,9990.53,2.56,391.9,16.74,38.58,5058.46,800.73,0
2026-01-10 02:59:00,2,robotic_arm,37.04,0.81,45.48,1.98,28.64,7.28,44.03,7976.42,482.24,0
2026-01-10 02:59:00,3,pump,40.69,118.13,1906.61,3.37,443.7,26.8,44.69,4664.17,1081.02,0
2026-01-10 02:59:00,4,cnc,41.45,2.38,8537.81,2.74,395.13,19.04,44.28,7631.0,772.91,0
2026-01-10 02:59:00,5,robotic_arm,61.34,0.9,55.85,1.9,44.95,5.23,41.22,4974.65,620.45,0
2026-01-10 02:59:00,6,pump,56.69,112.95,2547.95,2.3,404.97,25.18,50.18,6627.03,969.31,0
2026-01-10 02:59:00,7,cnc,45.53,3.92,7079.1,1.22,381.74,8.59,37.78,5418.93,758.66,0
2026-01-10 02:59:00,8,robotic_arm,59.15,1.06,97.44,2.0,35.59,6.04,33.61,8309.83,1181.26,0
2026-01-10 02:59:00,9,pump,55.24,190.03,2084.72,2.8,407.67,26.42,56.66,4705.29,381.64,0
2026-01-10 02:59:00,10,cnc,66.89,3.47,6687.08,3.16,395.56,10.35,37.95,6262.65,1663.16,0
2026-01-10 02:59:00,11,robotic_arm,43.73,1.26,85.69,0.95,31.58,7.95,31.68,6941.81,1555.83,0
2026-01-10 02:59:00,12,pump,48.05,196.11,1842.54,2.88,453.43,27.74,44.3,5472.27,952.59,0
2026-01-10 02:59:00,13,cnc,53.13,1.46,8777.09,1.33,413.88,14.19,44.56,7400.87,727.62,0
2026-01-10 02:59:00,14,robotic_arm,54.36,1.33,48.94,4.33,27.98,10.48,39.15,7082.38,412.83,0
2026-01-10 02:59:00,15,pump,68.06,116.57,2089.86,3.49,406.52,34.42,56.95,6660.95,830.18,0
2026-01-10 02:59:00,16,cnc,42.75,2.99,5392.18,2.72,391.67,10.21,48.13,6287.84,1514.03,0
2026-01-10 02:59:00,17,robotic_arm,56.66,0.87,88.47,0.72,36.21,3.88,47.33,6838.16,828.1,0
2026-01-10 02:59:00,18,pump,40.69,160.51,1912.22,5.44,434.65,24.46,51.35,5677.19,375.9,0
2026-01-10 02:59:00,19,cnc,58.47,3.01,8322.47,3.34,409.31,20.98,36.87,4970.9,765.57,0
2026-01-10 02:59:00,20,robotic_arm,37.12,1.4,103.06,1.8,25.51,5.18,44.68,7331.23,2100.18,0
2026-01-10 14:59:00,1,cnc,59.96,2.63,5576.03,3.34,388.99,20.53,40.82,5067.33,791.86,0
2026-01-10 14:59:00,2,robotic_arm,59.18,1.35,103.1,1.78,41.08,11.07,32.55,7984.74,473.92,0
2026-01-10 14:59:00,3,pump,45.63,199.21,2100.69,2.7,411.34,25.24,60.39,4672.46,1072.73,0
2026-01-10 14:59:00,4,cnc,69.05,3.31,4369.72,2.8,398.16,18.17,39.69,7641.81,762.09,0
2026-01-10 14:59:00,5,robotic_arm,34.41,1.43,57.46,1.66,28.97,5.69,47.41,4984.34,610.76,0
2026-01-10 14:59:00,6,pump,49.27,101.68,2119.46,4.08,414.03,30.92,62.69,6635.77,960.57,0
2026-01-10 14:59:00,7,cnc,61.92,2.76,5973.63,2.54,387.35,19.68,30.44,5427.63,749.96,0
2026-01-10 14:59:00,8,robotic_arm,41.16,1.42,69.94,2.1,46.17,5.34,47.61,8319.82,1171.27,0
2026-01-10 14:59:00,9,pump,44.87,76.63,2507.75,3.87,439.61,35.5,62.6,4715.83,371.1,0
2026-01-10 14:59:00,10,cnc,49.95,3.69,8919.13,2.8,383.57,16.7,41.64,6271.04,1654.76,0
2026-01-10 14:59:00,11,robotic_arm,57.09,1.02,82.06,1.22,26.03,7.25,36.13,6950.4,1547.25,0
2026-01-10 14:59:00,12,pump,48.93,159.02,1362.21,2.35,475.52,17.47,49.4,5480.52,944.34,0
2026-01-10 14:59:00,13,cnc,72.57,2.44,4666.72,2.92,407.33,20.62,44.11,7409.34,719.15,0
2026-01-10 14:59:00,14,robotic_arm,62.45,1.07,94.86,4.31,39.35,11.71,38.74,7090.58,404.64,0
2026-01-10 14:59:00,15,pump,43.62,112.51,2321.23,4.71,450.23,32.81,45.81,6669.29,821.84,0
2026-01-10 14:59:00,16,cnc,60.52,2.96,7566.72,1.55,412.0,21.66,43.78,6298.06,1503.81,0
2026-01-10 14:59:00,17,robotic_arm,48.8,0.88,56.34,2.45,37.15,7.61,49.08,6847.71,818.55,0
2026-01-10 14:59:00,18,pump,65.59,103.04,1387.09,5.45,473.61,26.37,42.36,5688.29,364.79,0
2026-01-10 14:59:00,19,cnc,49.7,1.47,9514.86,1.6,404.89,14.01,46.56,4981.02,755.45,0
2026-01-10 14:59:00,20,robotic_arm,34.31,1.11,45.98,1.93,37.07,5.4,36.59,7341.68,2089.72,0
2026-01-11 02:59:00,1,cnc,43.55,3.14,7659.43,1.89,409.26,14.78,45.89,5075.74,783.46,0
2026-01-11 02:59:00,2,robotic_arm,59.68,1.39,87.91,2.0,42.65,3.69,36.0,7995.48,463.18,0
2026-01-11 02:59:00,3,pump,48.52,184.53,2715.38,4.69,470.88,22.31,61.14,4680.83,1064.36,0
2026-01-11 02:59:00,4,cnc,70.77,3.39,9901.58,3.07,393.94,9.54,47.49,7651.0,752.9,0
2026-01-11 02:59:00,5,robotic_arm,60.03,1.07,22.89,0.6,40.09,3.14,44.91,4994.34,600.76,0
2026-01-11 02:59:00,6,pump,65.34,188.19,1604.91,3.65,458.36,36.12,47.26,6645.24,951.11,0
2026-01-11 02:59:00,7,cnc,73.05,2.95,9356.73,3.35,412.53,18.62,41.04,5437.81,739.78,0
2026-01-11 02:59:00,8,robotic_arm,37.79,0.98,23.33,0.7,31.07,2.91,33.39,8328.16,1162.93,0
2026-01-11 02:59:00,9,pump,58.74,191.41,2499.59,5.62,459.65,20.62,57.56,4724.02,362.91,0
2026-01-11 02:59:00,10,cnc,56.72,3.42,4427.6,2.49,396.8,19.27,32.56,6281.68,1644.12,0
2026-01-11 02:59:00,11,robotic_arm,49.55,1.46,28.32,1.99,28.93,3.05,37.9,6959.14,1538.5,0
2026-01-11 02:59:00,12,pump,77.22,161.55,1986.67,3.14,423.4,32.72,42.85,5490.56,934.3,0
2026-01-11 02:59:00,13,cnc,63.79,3.88,4721.41,2.52,388.37,8.36,46.65,7417.85,710.64,0
2026-01-11 02:59:00,14,robotic_arm,42.29,1.43,73.57,3.16,30.23,8.33,39.31,7100.36,394.86,0
2026-01-11 02:59:00,15,pump,64.6,173.58,2212.64,5.54,479.39,36.56,59.1,6678.68,812.45,0
2026-01-11 02:59:00,16,cnc,36.42,2.6,7982.3,2.03,393.47,15.6,48.13,6308.46,1493.41,0
2026-01-11 02:59:00,17,robotic_arm,43.97,1.26,38.6,2.17,39.99,5.52,44.44,6856.63,809.63,0
2026-01-11 02:59:00,18,pump,74.85,71.31,1882.8,3.05,465.34,32.31,61.05,5697.27,355.82,0
2026-01-11 02:59:00,19,cnc,66.81,2.32,8068.34,1.08,410.83,17.59,47.32,4991.3,745.17,0
2026-01-11 02:59:00,20,robotic_arm,40.02,0.99,99.96,0.87,26.66,2.15,35.97,7352.38,2079.03,0
2026-01-11 14:59:00,1,cnc,67.07,2.45,5515.09,2.51,382.46,18.17,40.03,5084.08,775.11,0
2026-01-11 14:59:00,2,robotic_arm,41.17,1.33,38.81,2.42,45.52,9.78,31.57,8003.5,455.16,0
2026-01-11 14:59:00,3,pump,53.42,82.02,2799.39,2.59,425.23,35.24,43.61,4690.07,1055.12,0
2026-01-11 14:59:00,4,cnc,74.03,1.74,8218.35,1.2,401.03,12.75,43.99,7660.64,743.26,0
2026-01-11 14:59:00,5,robotic_arm,40.46,1.18,33.97,2.13,42.02,7.45,37.34,5003.86,591.25,0
2026-01-11 14:59:00,6,pump,68.55,105.57,2490.73,4.54,410.16,17.63,63.45,6656.44,939.9,0
2026-01-11 14:59:00,7,cnc,61.54,1.11,7339.01,1.58,384.89,18.83,46.19,5446.81,730.77,0
2026-01-11 14:59:00,8,robotic_arm,30.39,1.0,56.1,1.88,42.13,8.28,45.78,8338.66,1152.43,0
2026-01-11 14:59:00,9,pump,64.38,70.28,1883.46,3.73,448.92,23.69,45.96,4733.52,353.42,0
